iin_isam_id,logical_group,post_identifier,process_id,ticket_id,pending,naked,acked_with_failures
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,262,4,2,0,0
63359709380045,EMT - Cubic ATG - Group 1,eceliveisas3,371,7,9,0,0
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,371,7,9,0,0
63359709380045,EMT - Cubic ATG - Group 1,eceliveisas3,372,8,10,0,0
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,372,8,10,0,0
63359709380045,EMT - Cubic ATG - Group 1,eceliveisas3,373,9,7,0,0
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,373,9,7,0,0
63359709380045,EMT - Cubic ATG - Group 1,eceliveisas3,374,10,3,0,0
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,374,10,3,0,0
6335970938004C,EMT - SB TVM - Group 1,000243-013498,401,9,8,0,0
6335970938004C,EMT - SB TVM - Group 1,000243-013498,402,10,4,0,0
6335970938004C,EMT - SB TVM - Group 1,000243-013498,403,11,8,0,0
6335970938004C,EMT - SB TVM - Group 1,000243-013498,404,12,11,0,0
63359709380045,EMT - Cubic ATG - Group 1,eceliveisas3,482,4,18,0,0
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,482,4,18,0,0
6335970938004C,EMT - SB TVM - Group 1,000243-013498,483,5,18,0,0
63359709380045,EMT - Cubic ATG - Group 1,eceliveisas3,486,8,11,0,0
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,486,8,11,0,0
6335970938004C,EMT - SB TVM - Group 1,000243-013498,487,9,11,0,0
63359709380045,EMT - Cubic ATG - Group 1,eceliveisas3,501,12,11,0,0
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,501,12,11,0,0
6335970938004C,EMT - SB TVM - Group 1,000243-013498,502,13,11,0,0
63359709380045,EMT - Cubic ATG - Group 1,eceliveisas3,521,1,31,0,0
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,521,1,31,0,0
6335970938004C,EMT - SB TVM - Group 1,000243-013498,522,2,31,0,0
63359709380045,EMT - Cubic ATG - Group 1,eceliveisas3,525,5,31,0,0
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,525,5,31,0,0
6335970938004C,EMT - SB TVM - Group 1,000243-013498,526,6,31,0,0
63359709380045,EMT - Cubic ATG - Group 1,eceliveisas3,529,9,31,0,0
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,529,9,31,0,0
6335970938004C,EMT - SB TVM - Group 1,000243-013498,530,10,31,0,0
63359709380045,EMT - Cubic ATG - Group 1,eceliveisas3,533,13,21,0,0
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,533,13,21,0,0
6335970938004C,EMT - SB TVM - Group 1,000243-013498,534,14,21,0,0
63359709380045,EMT - Cubic ATG - Group 1,eceliveisas3,537,17,21,0,0
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,537,17,21,0,0
6335970938004C,EMT - SB TVM - Group 1,000243-013498,538,18,21,0,0
63359709380077,EMT - Euclid LCID Staging- Group 1,000320-123456,541,21,27,0,0
63359709380045,EMT - Cubic ATG - Group 1,eceliveisas3,542,22,4,0,0
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,542,22,4,0,0
6335970938004C,EMT - SB TVM - Group 1,000243-013498,543,23,4,0,0
63359709380045,EMT - Cubic ATG - Group 1,eceliveisas3,546,26,4,0,0
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,546,26,4,0,0
6335970938004C,EMT - SB TVM - Group 1,000243-013498,547,27,12,0,0
63359709380045,EMT - Cubic ATG - Group 1,eceliveisas3,550,30,4,0,0
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,550,30,4,0,0
6335970938004C,EMT - SB TVM - Group 1,000243-013498,551,31,4,0,0
63359709380045,EMT - Cubic ATG - Group 1,eceliveisas3,554,34,4,0,0
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,554,34,4,0,0
6335970938004C,EMT - SB TVM - Group 1,000243-013498,555,35,4,0,0
63359709380045,EMT - Cubic ATG - Group 1,eceliveisas3,558,38,4,0,0
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,558,38,4,0,0
6335970938004C,EMT - SB TVM - Group 1,000243-013498,559,39,4,0,0
63359709380045,EMT - Cubic ATG - Group 1,eceliveisas3,562,42,4,0,0
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,562,42,4,0,0
6335970938004C,EMT - SB TVM - Group 1,000243-013498,563,43,4,0,0
63359709380045,EMT - Cubic ATG - Group 1,eceliveisas3,566,46,4,0,0
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,566,46,4,0,0
6335970938004C,EMT - SB TVM - Group 1,000243-013498,567,47,4,0,0
63359709380045,EMT - Cubic ATG - Group 1,eceliveisas3,570,50,4,0,0
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,570,50,4,0,0
6335970938004C,EMT - SB TVM - Group 1,000243-013498,571,51,4,0,0
63359709380045,EMT - Cubic ATG - Group 1,eceliveisas3,574,54,4,0,0
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,574,54,4,0,0
6335970938004C,EMT - SB TVM - Group 1,000243-013498,575,55,4,0,0
63359709380045,EMT - Cubic ATG - Group 1,eceliveisas3,578,58,4,0,0
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,578,58,4,0,0
6335970938004C,EMT - SB TVM - Group 1,000243-013498,579,59,4,0,0
63359709380045,EMT - Cubic ATG - Group 1,eceliveisas3,641,,1,0,0
63359709380048,EMT - Cubic ATG - Group 1,eceliveisas3,641,,1,0,0
63359709380077,EMT - Euclid LCID Staging- Group 1,000320-123456,643,,1,0,0
63359709380078,EMT - Euclid LCID Staging- Group 1,000320-123456,643,,1,0,0
63359709380107,EMT - SB TVM - Group 2,,662,,1,0,0
6335970938004B,EMT - SB TVM - Group 1,000243-013498,701,3,40,0,0
6335970938004C,EMT - SB TVM - Group 1,000243-013498,701,3,40,0,0
6335970850000C,GA - SB TVM - Staging - Group 1,000326-005638,1163,34,2,0,0
6335970850000C,GA - SB TVM - Staging - Group 1,000326-005638,1445,37,6,0,0
6335970850000C,GA - SB TVM - Staging - Group 1,000326-005638,1824,3,3,0,0
6335970850000C,GA - SB TVM - Staging - Group 1,000326-005638,8287,5,2,0,0
6335970850001A,GA - SB TVM - Staging - Group 4 H3,000326-005638,8288,6,2,0,0
63359708500067,GA - SB TVM - Staging - Group 5,000130000007,8427,1,2,0,0
63359708500089,GA - SB TVM - Staging - Group 6,000130000007,8428,2,2,0,0
6335970850000C,GA - SB TVM - Staging - Group 1,000326-005638,8547,9,15,0,0
6335970850001A,GA - SB TVM - Staging - Group 4 H3,000326-005638,8548,10,15,0,0
63359708500067,GA - SB TVM - Staging - Group 5,000130000007,8549,11,15,0,0
63359708500089,GA - SB TVM - Staging - Group 6,000130000007,8550,12,15,0,0
63359708500097,GA - SB TVM - Staging - Group 7,000130000007,8551,13,15,0,0
6335970850000C,GA - SB TVM - Staging - Group 1,000326-005638,8552,14,13,0,0
6335970850001A,GA - SB TVM - Staging - Group 4 H3,000326-005638,8553,15,13,0,0
63359708500067,GA - SB TVM - Staging - Group 5,000130000007,8554,16,13,0,0
63359708500089,GA - SB TVM - Staging - Group 6,000130000007,8555,17,13,0,0
63359708500097,GA - SB TVM - Staging - Group 7,000130000007,8556,18,13,0,0
6335970850000C,GA - SB TVM - Staging - Group 1,000326-005638,8557,19,81,0,0
6335970850001A,GA - SB TVM - Staging - Group 4 H3,000326-005638,8558,20,81,0,0
63359708500067,GA - SB TVM - Staging - Group 5,000130000007,8559,21,81,0,0
63359708500089,GA - SB TVM - Staging - Group 6,000130000007,8560,22,81,0,0
63359708500097,GA - SB TVM - Staging - Group 7,000130000007,8561,23,81,0,0
63359708500097,GA - SB TVM - Staging - Group 7,000130000007,9743,11,18,0,0
63359708500097,GA - SB TVM - Staging - Group 7,000130000007,9744,12,11,0,0
63359708500097,GA - SB TVM - Staging - Group 7,000130000007,9745,13,11,0,0
6335970850000C,GA - SB TVM - Staging - Group 1,000326-005638,9990,14,18,0,0
6335970850001A,GA - SB TVM - Staging - Group 4 H3,000326-005638,9991,15,18,0,0
63359708500067,GA - SB TVM - Staging - Group 5,000130000007,9992,16,18,0,0
63359708500089,GA - SB TVM - Staging - Group 6,000130000007,9993,17,18,0,0
6335970850000C,GA - SB TVM - Staging - Group 1,000326-005638,9994,18,11,0,0
6335970850001A,GA - SB TVM - Staging - Group 4 H3,000326-005638,9995,19,11,0,0
63359708500067,GA - SB TVM - Staging - Group 5,000130000007,9996,20,11,0,0
63359708500089,GA - SB TVM - Staging - Group 6,000130000007,9997,21,11,0,0
6335970850000C,GA - SB TVM - Staging - Group 1,000326-005638,9998,22,11,0,0
6335970850001A,GA - SB TVM - Staging - Group 4 H3,000326-005638,9999,23,11,0,0
63359708500067,GA - SB TVM - Staging - Group 5,000130000007,10000,24,11,0,0
63359708500089,GA - SB TVM - Staging - Group 6,000130000007,10001,25,11,0,0
6335970850000C,GA - SB TVM - Staging - Group 1,000326-005638,11517,3,31,0,0
6335970850001A,GA - SB TVM - Staging - Group 4 H3,000326-005638,11518,4,31,0,0
63359708500067,GA - SB TVM - Staging - Group 5,000130000007,11519,5,31,0,0
63359708500089,GA - SB TVM - Staging - Group 6,000130000007,11520,6,31,0,0
63359708500097,GA - SB TVM - Staging - Group 7,000130000007,11521,7,31,0,0
6335970850000C,GA - SB TVM - Staging - Group 1,000326-005638,11524,10,31,0,0
6335970850001A,GA - SB TVM - Staging - Group 4 H3,000326-005638,11525,11,31,0,0
63359708500067,GA - SB TVM - Staging - Group 5,000130000007,11526,12,31,0,0
63359708500089,GA - SB TVM - Staging - Group 6,000130000007,11527,13,31,0,0
63359708500097,GA - SB TVM - Staging - Group 7,000130000007,11528,14,31,0,0
6335970850000C,GA - SB TVM - Staging - Group 1,000326-005638,11531,17,31,0,0
6335970850001A,GA - SB TVM - Staging - Group 4 H3,000326-005638,11532,18,31,0,0
63359708500067,GA - SB TVM - Staging - Group 5,000130000007,11533,19,31,0,0
63359708500089,GA - SB TVM - Staging - Group 6,000130000007,11534,20,31,0,0
63359708500097,GA - SB TVM - Staging - Group 7,000130000007,11535,21,31,0,0
6335970850000C,GA - SB TVM - Staging - Group 1,000326-005638,11538,24,21,0,0
6335970850001A,GA - SB TVM - Staging - Group 4 H3,000326-005638,11539,25,21,0,0
63359708500067,GA - SB TVM - Staging - Group 5,000130000007,11540,26,21,0,0
63359708500089,GA - SB TVM - Staging - Group 6,000130000007,11541,27,21,0,0
63359708500097,GA - SB TVM - Staging - Group 7,000130000007,11542,28,21,0,0
6335970850000C,GA - SB TVM - Staging - Group 1,000326-005638,11545,31,21,0,0
6335970850001A,GA - SB TVM - Staging - Group 4 H3,000326-005638,11546,32,21,0,0
63359708500067,GA - SB TVM - Staging - Group 5,000130000007,11547,33,21,0,0
63359708500089,GA - SB TVM - Staging - Group 6,000130000007,11548,34,21,0,0
63359708500097,GA - SB TVM - Staging - Group 7,000130000007,11549,35,21,0,0
6335970850000C,GA - SB TVM - Staging - Group 1,000326-005638,14817,2,37,0,0
6335970850001A,GA - SB TVM - Staging - Group 4 H3,000326-005638,14819,4,37,0,0
63359708500067,GA - SB TVM - Staging - Group 5,000130000007,14820,5,37,0,0
63359708500089,GA - SB TVM - Staging - Group 6,000130000007,14821,6,37,0,0
63359708500097,GA - SB TVM - Staging - Group 7,000130000007,14822,7,37,0,0
6335970850008B,GA - Cubic PVAL - Staging - Group 2,000121-16f24a,15176,,1,0,0
63359708500177,GA - Cubic ATG - Staging - Group 4,000130000007,15177,,1,0,0
63359708500176,GA - SB TVM - Staging - Group 9,000130000007,15178,,1,0,0
6335970850000C,GA - SB TVM - Staging - Group 1,000326-005638,15179,,1,0,0
63359708500089,GA - SB TVM - Staging - Group 6,000130000007,15180,,1,0,0
63359708500088,GA - Cubic ATG - Staging - Group 3,000121-16c049,15181,,1,0,0
6335970850008A,GA - Cubic PVAL - Staging - Group 1,000130000007,15182,,1,0,0
6335970850001A,GA - SB TVM - Staging - Group 4 H3,000326-005638,15183,,1,0,0
63359708500096,GA - SB TVM - Staging - Group 7,000243-019013,15184,,1,0,0
63359708500097,GA - SB TVM - Staging - Group 7,000130000007,15184,,1,0,0
63359708500175,GA - SB TVM - Staging - Group 8,000130000007,15185,,1,0,0
63359708500067,GA - SB TVM - Staging - Group 5,000130000007,15186,,1,0,0
6335970A300013,GWR - WL - TVM - Group A,000326-003333,70,24,0,0,1
6335970A300020,GWR - Euclid - LCID - Group A,Euclid Dummy POST,200,105,0,0,1
6335970A300023,GWR - Fujitsu - mTIS - group A,000170-000747,207,107,0,0,1
6335970A30000C,GWR - Cubic - ATG - Group 1,eceliveisas3,2003,1,9,0,0
6335970A30000D,GWR - Cubic - ATG - Group 1,eceliveisas3,2003,1,9,0,0
6335970A30001C,GWR - SB - TVM - Group A,eceliveisas3,2004,2,9,0,0
6335970A30001D,GWR - SB - TVM - Group A,eceliveisas3,2004,2,9,0,0
6335970A30001E,GWR - SB - TVM - Group A,eceliveisas3,2004,2,9,0,0
6335970A300014,GWR - Cubic - PVAL - Group 1,eceliveisas3,2006,3,9,0,0
6335970A300010,GWR - WL - TVM - Group A,000326-003333,2007,4,0,0,6
6335970A300012,GWR - WL - TVM - Group A,000326-003333,2007,4,9,0,0
6335970A300013,GWR - WL - TVM - Group A,000326-003333,2007,4,9,0,0
6335970A30000C,GWR - Cubic - ATG - Group 1,eceliveisas3,2116,5,3,0,0
6335970A30000D,GWR - Cubic - ATG - Group 1,eceliveisas3,2116,5,3,0,0
6335970A300014,GWR - Cubic - PVAL - Group 1,eceliveisas3,2117,6,3,0,0
6335970A300011,GWR - WL - TVM - Group A,000326-003333,2118,7,0,0,1
6335970A300012,GWR - WL - TVM - Group A,000326-003333,2118,7,3,0,0
6335970A300013,GWR - WL - TVM - Group A,000326-003333,2118,7,3,0,0
6335970A30001C,GWR - SB - TVM - Group A,eceliveisas3,2119,8,3,0,0
6335970A30001D,GWR - SB - TVM - Group A,eceliveisas3,2119,8,3,0,0
6335970A30001E,GWR - SB - TVM - Group A,eceliveisas3,2119,8,3,0,0
6335970A30000C,GWR - Cubic - ATG - Group 1,eceliveisas3,4108,1,8,0,0
6335970A30000D,GWR - Cubic - ATG - Group 1,eceliveisas3,4108,1,8,0,0
6335970A300014,GWR - Cubic - PVAL - Group 1,eceliveisas3,4110,1,8,0,0
6335970A300023,GWR - Fujitsu - mTIS - group A,000170-000747,4111,2,8,0,0
6335970A300024,GWR - Fujitsu - mTIS - group A,000170-002623,4111,2,8,0,0
6335970A300025,GWR - Fujitsu - mTIS - group A,eceliveisas3,4111,2,8,0,0
6335970A300026,GWR - Fujitsu - mTIS - group A,eceliveisas3,4111,2,8,0,0
6335970A300027,GWR - Fujitsu - mTIS - group A,eceliveisas3,4111,2,8,0,0
6335970A300028,GWR - Fujitsu - mTIS - group A,eceliveisas3,4111,2,8,0,0
6335970A300029,GWR - Fujitsu - mTIS - group A,eceliveisas3,4111,2,8,0,0
6335970A30002A,GWR - Fujitsu - mTIS - group A,eceliveisas3,4111,2,8,0,0
6335970A30002B,GWR - Fujitsu - mTIS - group A,eceliveisas3,4111,2,8,0,0
6335970A30002C,GWR - Fujitsu - mTIS - group A,eceliveisas3,4111,2,8,0,0
6335970A30002D,GWR - Fujitsu - mTIS - group A,eceliveisas3,4111,2,8,0,0
6335970A30002E,GWR - Fujitsu - mTIS - group A,eceliveisas3,4111,2,8,0,0
6335970A30002F,GWR - Fujitsu - mTIS - group A,eceliveisas3,4111,2,8,0,0
6335970A300030,GWR - Fujitsu - mTIS - group A,eceliveisas3,4111,2,8,0,0
6335970A300031,GWR - Fujitsu - mTIS - group A,eceliveisas3,4111,2,8,0,0
6335970A300032,GWR - Fujitsu - mTIS - group A,eceliveisas3,4111,2,8,0,0
6335970A300033,GWR - Fujitsu - mTIS - group A,eceliveisas3,4111,2,8,0,0
6335970A300034,GWR - Fujitsu - mTIS - group A,eceliveisas3,4111,2,8,0,0
6335970A300035,GWR - Fujitsu - mTIS - group A,eceliveisas3,4111,2,8,0,0
6335970A300036,GWR - Fujitsu - mTIS - group A,eceliveisas3,4111,2,8,0,0
6335970A300037,GWR - Fujitsu - mTIS - group A,eceliveisas3,4111,2,8,0,0
6335970A300038,GWR - Fujitsu - mTIS - group A,eceliveisas3,4111,2,8,0,0
6335970A300092,GWR - Vix - PVal - Group 1,eceliveisas3,4112,3,8,0,0
6335970A300092,GWR - Vix - PVal - Group 1,eceliveisas3,4113,4,4,0,0
6335970A30000C,GWR - Cubic - ATG - Group 1,eceliveisas3,4304,7,8,0,0
6335970A30000D,GWR - Cubic - ATG - Group 1,eceliveisas3,4304,7,8,0,0
6335970A300014,GWR - Cubic - PVAL - Group 1,eceliveisas3,4305,8,8,0,0
6335970A300023,GWR - Fujitsu - mTIS - group A,000170-000747,4306,9,8,0,0
6335970A300024,GWR - Fujitsu - mTIS - group A,000170-002623,4306,9,8,0,0
6335970A300025,GWR - Fujitsu - mTIS - group A,eceliveisas3,4306,9,8,0,0
6335970A300026,GWR - Fujitsu - mTIS - group A,eceliveisas3,4306,9,8,0,0
6335970A300027,GWR - Fujitsu - mTIS - group A,eceliveisas3,4306,9,8,0,0
6335970A300028,GWR - Fujitsu - mTIS - group A,eceliveisas3,4306,9,8,0,0
6335970A300029,GWR - Fujitsu - mTIS - group A,eceliveisas3,4306,9,8,0,0
6335970A30002A,GWR - Fujitsu - mTIS - group A,eceliveisas3,4306,9,8,0,0
6335970A30002B,GWR - Fujitsu - mTIS - group A,eceliveisas3,4306,9,8,0,0
6335970A30002C,GWR - Fujitsu - mTIS - group A,eceliveisas3,4306,9,8,0,0
6335970A30002D,GWR - Fujitsu - mTIS - group A,eceliveisas3,4306,9,8,0,0
6335970A30002E,GWR - Fujitsu - mTIS - group A,eceliveisas3,4306,9,8,0,0
6335970A30002F,GWR - Fujitsu - mTIS - group A,eceliveisas3,4306,9,8,0,0
6335970A300030,GWR - Fujitsu - mTIS - group A,eceliveisas3,4306,9,8,0,0
6335970A300031,GWR - Fujitsu - mTIS - group A,eceliveisas3,4306,9,8,0,0
6335970A300032,GWR - Fujitsu - mTIS - group A,eceliveisas3,4306,9,8,0,0
6335970A300033,GWR - Fujitsu - mTIS - group A,eceliveisas3,4306,9,8,0,0
6335970A300034,GWR - Fujitsu - mTIS - group A,eceliveisas3,4306,9,8,0,0
6335970A300035,GWR - Fujitsu - mTIS - group A,eceliveisas3,4306,9,8,0,0
6335970A300036,GWR - Fujitsu - mTIS - group A,eceliveisas3,4306,9,8,0,0
6335970A300037,GWR - Fujitsu - mTIS - group A,eceliveisas3,4306,9,8,0,0
6335970A300038,GWR - Fujitsu - mTIS - group A,eceliveisas3,4306,9,8,0,0
6335970A300092,GWR - Vix - PVal - Group 1,eceliveisas3,4307,10,8,0,0
6335970A30000C,GWR - Cubic - ATG - Group 1,eceliveisas3,4308,11,11,0,0
6335970A30000D,GWR - Cubic - ATG - Group 1,eceliveisas3,4308,11,11,0,0
6335970A300014,GWR - Cubic - PVAL - Group 1,eceliveisas3,4309,12,11,0,0
6335970A300023,GWR - Fujitsu - mTIS - group A,000170-000747,4310,13,11,0,0
6335970A300024,GWR - Fujitsu - mTIS - group A,000170-002623,4310,13,11,0,0
6335970A300025,GWR - Fujitsu - mTIS - group A,eceliveisas3,4310,13,11,0,0
6335970A300026,GWR - Fujitsu - mTIS - group A,eceliveisas3,4310,13,11,0,0
6335970A300027,GWR - Fujitsu - mTIS - group A,eceliveisas3,4310,13,11,0,0
6335970A300028,GWR - Fujitsu - mTIS - group A,eceliveisas3,4310,13,11,0,0
6335970A300029,GWR - Fujitsu - mTIS - group A,eceliveisas3,4310,13,11,0,0
6335970A30002A,GWR - Fujitsu - mTIS - group A,eceliveisas3,4310,13,11,0,0
6335970A30002B,GWR - Fujitsu - mTIS - group A,eceliveisas3,4310,13,11,0,0
6335970A30002C,GWR - Fujitsu - mTIS - group A,eceliveisas3,4310,13,11,0,0
6335970A30002D,GWR - Fujitsu - mTIS - group A,eceliveisas3,4310,13,11,0,0
6335970A30002E,GWR - Fujitsu - mTIS - group A,eceliveisas3,4310,13,11,0,0
6335970A30002F,GWR - Fujitsu - mTIS - group A,eceliveisas3,4310,13,11,0,0
6335970A300030,GWR - Fujitsu - mTIS - group A,eceliveisas3,4310,13,11,0,0
6335970A300031,GWR - Fujitsu - mTIS - group A,eceliveisas3,4310,13,11,0,0
6335970A300032,GWR - Fujitsu - mTIS - group A,eceliveisas3,4310,13,11,0,0
6335970A300033,GWR - Fujitsu - mTIS - group A,eceliveisas3,4310,13,11,0,0
6335970A300034,GWR - Fujitsu - mTIS - group A,eceliveisas3,4310,13,11,0,0
6335970A300035,GWR - Fujitsu - mTIS - group A,eceliveisas3,4310,13,11,0,0
6335970A300036,GWR - Fujitsu - mTIS - group A,eceliveisas3,4310,13,11,0,0
6335970A300037,GWR - Fujitsu - mTIS - group A,eceliveisas3,4310,13,11,0,0
6335970A300038,GWR - Fujitsu - mTIS - group A,eceliveisas3,4310,13,11,0,0
6335970A300092,GWR - Vix - PVal - Group 1,eceliveisas3,4311,14,11,0,0
6335970A300092,GWR - Vix - PVal - Group 1,eceliveisas3,4363,50,3,0,0
6335970A300014,GWR - Cubic - PVAL - Group 1,eceliveisas3,4468,4,2,0,0
6335970A300020,GWR - Euclid - LCID - Group A,Euclid Dummy POST,4469,5,2,0,0
6335970A300021,GWR - Euclid - LCID - Group A,Euclid POST 2,4469,5,2,0,0
6335970A30008C,GWR - Euclid - LCID - Group B,eceliveisas3,4470,6,2,0,0
6335970A30008D,GWR - Euclid - LCID - Group B,eceliveisas3,4470,6,2,0,0
6335970A300023,GWR - Fujitsu - mTIS - group A,000170-000747,4471,7,2,0,0
6335970A300024,GWR - Fujitsu - mTIS - group A,000170-002623,4471,7,2,0,0
6335970A300025,GWR - Fujitsu - mTIS - group A,eceliveisas3,4471,7,2,0,0
6335970A300026,GWR - Fujitsu - mTIS - group A,eceliveisas3,4471,7,2,0,0
6335970A300027,GWR - Fujitsu - mTIS - group A,eceliveisas3,4471,7,2,0,0
6335970A300028,GWR - Fujitsu - mTIS - group A,eceliveisas3,4471,7,2,0,0
6335970A300029,GWR - Fujitsu - mTIS - group A,eceliveisas3,4471,7,2,0,0
6335970A30002A,GWR - Fujitsu - mTIS - group A,eceliveisas3,4471,7,2,0,0
6335970A30002B,GWR - Fujitsu - mTIS - group A,eceliveisas3,4471,7,2,0,0
6335970A30002C,GWR - Fujitsu - mTIS - group A,eceliveisas3,4471,7,2,0,0
6335970A30002D,GWR - Fujitsu - mTIS - group A,eceliveisas3,4471,7,2,0,0
6335970A30002E,GWR - Fujitsu - mTIS - group A,eceliveisas3,4471,7,2,0,0
6335970A30002F,GWR - Fujitsu - mTIS - group A,eceliveisas3,4471,7,2,0,0
6335970A300030,GWR - Fujitsu - mTIS - group A,eceliveisas3,4471,7,2,0,0
6335970A300031,GWR - Fujitsu - mTIS - group A,eceliveisas3,4471,7,2,0,0
6335970A300032,GWR - Fujitsu - mTIS - group A,eceliveisas3,4471,7,2,0,0
6335970A300033,GWR - Fujitsu - mTIS - group A,eceliveisas3,4471,7,2,0,0
6335970A300034,GWR - Fujitsu - mTIS - group A,eceliveisas3,4471,7,2,0,0
6335970A300035,GWR - Fujitsu - mTIS - group A,eceliveisas3,4471,7,2,0,0
6335970A300036,GWR - Fujitsu - mTIS - group A,eceliveisas3,4471,7,2,0,0
6335970A300037,GWR - Fujitsu - mTIS - group A,eceliveisas3,4471,7,2,0,0
6335970A300038,GWR - Fujitsu - mTIS - group A,eceliveisas3,4471,7,2,0,0
6335970A30000C,GWR - Cubic - ATG - Group 1,eceliveisas3,4472,8,2,0,0
6335970A30000D,GWR - Cubic - ATG - Group 1,eceliveisas3,4472,8,2,0,0
6335970A300092,GWR - Vix - PVal - Group 1,eceliveisas3,4473,9,2,0,0
6335970A300011,GWR - WL - TVM - Group A,000326-003333,4587,11,2,0,0
6335970A300012,GWR - WL - TVM - Group A,000326-003333,4587,11,2,0,0
6335970A300013,GWR - WL - TVM - Group A,000326-003333,4587,11,2,0,0
6335970A30001C,GWR - SB - TVM - Group A,eceliveisas3,5069,5,2,0,0
6335970A30001D,GWR - SB - TVM - Group A,eceliveisas3,5069,5,2,0,0
6335970A30001E,GWR - SB - TVM - Group A,eceliveisas3,5069,5,2,0,0
6335970A30001C,GWR - SB - TVM - Group A,eceliveisas3,5189,15,8,0,0
6335970A30001D,GWR - SB - TVM - Group A,eceliveisas3,5189,15,8,0,0
6335970A30001E,GWR - SB - TVM - Group A,eceliveisas3,5189,15,8,0,0
6335970A300011,GWR - WL - TVM - Group A,000326-003333,5190,16,8,0,0
6335970A300012,GWR - WL - TVM - Group A,000326-003333,5190,16,8,0,0
6335970A300013,GWR - WL - TVM - Group A,000326-003333,5190,16,8,0,0
6335970A30001C,GWR - SB - TVM - Group A,eceliveisas3,5191,17,8,0,0
6335970A30001D,GWR - SB - TVM - Group A,eceliveisas3,5191,17,8,0,0
6335970A30001E,GWR - SB - TVM - Group A,eceliveisas3,5191,17,8,0,0
6335970A300011,GWR - WL - TVM - Group A,000326-003333,5192,18,8,0,0
6335970A300012,GWR - WL - TVM - Group A,000326-003333,5192,18,8,0,0
6335970A300013,GWR - WL - TVM - Group A,000326-003333,5192,18,8,0,0
